date,close,苯乙烯：表观消费量环比：中国（月）,苯乙烯：表观消费量同比：中国（月）,苯乙烯：产量同比：中国（周）,苯乙烯：产量：中国（周）,苯乙烯：检修减损量：中国（月）,苯乙烯：开工率：中国（日）,苯乙烯：产能：中国（日）,苯乙烯：产能：中国企业（月）,苯乙烯：表观消费量：中国（月）,苯乙烯：中国企业：产量：新口径（月）,苯乙烯：样本工厂：库存：中国（周）
"2021-03-03","9041","","","","","","86.65","37209","","","",""
"2021-03-04","9170","","","","","","86.42","37209","","","",""
"2021-03-05","9247","","","44.66","226735.63","","86.42","37209","","","","142222"
"2021-03-06","","","","","","","86.42","37209","","","",""
"2021-03-07","","","","","","","86.42","37209","","","",""
"2021-03-08","9416","","","","","","86.32","37209","","","",""
"2021-03-09","8820","","","","","","82.29","37209","","","",""
"2021-03-10","8873","","","","","","83.1","37209","","","",""
"2021-03-11","8983","","","","","","83.78","37209","","","",""
"2021-03-12","8781","","","31.07","221297.63","","87.59","37209","","","","167216"
"2021-03-13","","","","","","","88.39","37209","","","",""
"2021-03-14","","","","","","","88.39","37209","","","",""
"2021-03-15","8767","","","","","","88.1","37209","","","",""
"2021-03-16","8587","","","","","","88.1","37209","","","",""
"2021-03-17","8329","","","","","","88.04","37209","","","",""
"2021-03-18","8338","","","","","","88.04","37209","","","",""
"2021-03-19","7855","","","31.2","229446.63","","87.9","37209","","","","153352"
"2021-03-20","","","","","","","87.9","37209","","","",""
"2021-03-21","","","","","","","87.9","37209","","","",""
"2021-03-22","8077","","","","","","87.9","37209","","","",""
"2021-03-23","7978","","","","","","88.06","37209","","","",""
"2021-03-24","8177","","","","","","88.06","37209","","","",""
"2021-03-25","8172","","","","","","88.06","37209","","","",""
"2021-03-26","8360","","","51.46","229118.63","","85.61","40478","","","","155301"
"2021-03-27","","","","","","","86.05","40478","","","",""
"2021-03-28","","","","","","","86.05","40478","","","",""
"2021-03-29","8208","","","","","","85.98","40478","","","",""
"2021-03-30","8413","","","","","","86.15","40478","","","",""
"2021-03-31","8522","2.1","21.8","","","233571","86.28","40478","1173093","110.16","1017658.79",""
"2021-04-01","8943","","","","","","84.37","40478","","","",""
"2021-04-02","8913","","","54.67","243073.63","","81.69","40478","","","","159344"
"2021-04-03","","","","","","","82.21","40478","","","",""
"2021-04-04","","","","","","","79.5","40478","","","",""
"2021-04-05","","","","","","","77.27","40478","","","",""
"2021-04-06","9149","","","","","","79.85","40478","","","",""
"2021-04-07","9023","","","","","","80.22","40478","","","",""
"2021-04-08","8696","","","","","","79.48","40478","","","",""
"2021-04-09","8543","","","42.41","226770.63","","80.49","40478","","","","131327"
"2021-04-10","","","","","","","80.13","40478","","","",""
"2021-04-11","","","","","","","80.13","40478","","","",""
"2021-04-12","8523","","","","","","80.38","40478","","","",""
"2021-04-13","8634","","","","","","80.38","40478","","","",""
"2021-04-14","8911","","","","","","80.38","40478","","","",""
"2021-04-15","8954","","","","","","79.89","40478","","","",""
"2021-04-16","8958","","","46.91","227397.63","","77.68","40478","","","","115174"
"2021-04-17","","","","","","","78.5","40478","","","",""
"2021-04-18","","","","","","","78.74","40478","","","",""
"2021-04-19","9237","","","","","","80.47","40478","","","",""
"2021-04-20","9446","","","","","","81.96","40478","","","",""
"2021-04-21","9537","","","","","","82.45","40478","","","",""
"2021-04-22","9219","","","","","","83.63","40478","","","",""
"2021-04-23","9348","","","45.51","228064.63","","83.92","40478","","","","120022"
"2021-04-24","","","","","","","84.37","40478","","","",""
"2021-04-25","","","","","","","85.28","40478","","","",""
"2021-04-26","9240","","","","","","86.33","40478","","","",""
"2021-04-27","9037","","","","","","86.42","40478","","","",""
"2021-04-28","9020","","","","","","86.92","40478","","","",""
"2021-04-29","9062","","","","","","86.92","40478","","","",""
"2021-04-30","8936","-8.83","6.23","27.95","242930.63","240853","87.04","40478","1214340","100.43","994549.7","110632"
"2021-05-01","","","","","","","87.37","40478","","","",""
"2021-05-02","","","","","","","87.37","40478","","","",""
"2021-05-03","","","","","","","87.37","40478","","","",""
"2021-05-04","","","","","","","87.37","40478","","","",""
"2021-05-05","","","","","","","87.37","40478","","","",""
"2021-05-06","9362","","","","","","87.32","40478","","","",""
"2021-05-07","9761","","","27.73","247397.63","","83.64","41829","","","","120240"
"2021-05-08","","","","","","","83.64","41829","","","",""
"2021-05-09","","","","","","","83.76","41829","","","",""
"2021-05-10","9951","","","","","","81.84","41829","","","",""
"2021-05-11","9798","","","","","","81.96","41829","","","",""
"2021-05-12","9890","","","","","","82.8","41829","","","",""
"2021-05-13","9749","","","","","","82.8","41829","","","",""
"2021-05-14","9755","","","23.71","242788.63","","82.66","41829","","","","109556"
"2021-05-15","","","","","","","82.66","41829","","","",""
"2021-05-16","","","","","","","83.23","41829","","","",""
"2021-05-17","9929","","","","","","83.35","41829","","","",""
"2021-05-18","10029","","","","","","83.54","41829","","","",""
"2021-05-19","9908","","","","","","84.74","41829","","","",""
"2021-05-20","9733","","","","","","84.88","41829","","","",""
"2021-05-21","9301","","","21.97","244718.63","","85.41","41829","","","","102039"
"2021-05-22","","","","","","","85.41","41829","","","",""
"2021-05-23","","","","","","","85.41","41829","","","",""
"2021-05-24","9225","","","","","","85.41","41829","","","",""
"2021-05-25","9306","","","","","","88.03","41829","","","",""
"2021-05-26","9179","","","","","","88.03","41829","","","",""
"2021-05-27","8537","","","","","","88.03","41829","","","",""
"2021-05-28","8499","","","23.78","253368.63","","88.54","41829","","","","119222"
"2021-05-29","","","","","","","86.15","41829","","","",""
"2021-05-30","","","","","","","84.35","41829","","","",""
"2021-05-31","8739","16.07","2.38","","","186464","84.31","41829","1288593","116.57","1096656.79",""
"2021-06-01","8926","","","","","","83.47","41829","","","",""
"2021-06-02","8913","","","","","","83.47","41829","","","",""
"2021-06-03","9043","","","","","","83.47","41829","","","",""
"2021-06-04","8887","","","32.95","248358.63","","82.78","41829","","","","120578"
"2021-06-05","","","","","","","85.17","41829","","","",""
"2021-06-06","","","","","","","85.17","41829","","","",""
"2021-06-07","8580","","","","","","84.46","42189","","","",""
"2021-06-08","8588","","","","","","79.76","42189","","","",""
"2021-06-09","8520","","","","","","79.67","42189","","","",""
"2021-06-10","8287","","","","","","79.41","42189","","","",""
"2021-06-11","8437","","","21.31","242269.63","","78.09","42189","","","","119048"
"2021-06-12","","","","","","","78.64","42189","","","",""
"2021-06-13","","","","","","","83.18","42189","","","",""
"2021-06-14","","","","","","","83.18","42189","","","",""
"2021-06-15","8494","","","","","","81.05","42189","","","",""
"2021-06-16","8606","","","","","","81.15","42189","","","",""
"2021-06-17","8521","","","","","","81.15","42189","","","",""
"2021-06-18","8434","","","19.24","238979.63","","80.44","42189","","","","130221"
"2021-06-19","","","","","","","80.44","42189","","","",""
"2021-06-20","","","","","","","79.38","42189","","","",""
"2021-06-21","8287","","","","","","79.38","42189","","","",""
"2021-06-22","8625","","","","","","80.56","42189","","","",""
"2021-06-23","8769","","","","","","80.75","42189","","","",""
"2021-06-24","8749","","","","","","80.82","42189","","","",""
"2021-06-25","8829","","","18.07","237006.63","","80.73","42189","","","","145816"
"2021-06-26","","","","","","","80.73","42189","","","",""
"2021-06-27","","","","","","","80.73","42189","","","",""
"2021-06-28","8986","","","","","","79.96","42189","","","",""
"2021-06-29","8909","","","","","","80.67","42189","","","",""
"2021-06-30","9122","-2.72","-2.88","","","205841","81.14","42189","1263510","113.4","1027171.7",""
"2021-07-01","9345","","","","","","81.27","42189","","","",""
"2021-07-02","9461","","","20.58","238461.63","","81.44","42189","","","","145785"
"2021-07-03","","","","","","","80.53","42189","","","",""
"2021-07-04","","","","","","","80.53","42189","","","",""
"2021-07-05","9374","","","","","","80.53","42189","","","",""
"2021-07-06","9114","","","","","","81.33","42189","","","",""
"2021-07-07","9106","","","","","","82.56","42189","","","",""
"2021-07-08","9156","","","","","","83.51","42189","","","",""
"2021-07-09","9160","","","22","240656.63","","82.56","42189","","","","158921"
"2021-07-10","","","","","","","82.54","42189","","","",""
"2021-07-11","","","","","","","81.88","42189","","","",""
"2021-07-12","9077","","","","","","77.41","42189","","","",""
"2021-07-13","9097","","","","","","69.28","42189","","","",""
"2021-07-14","9266","","","","","","73.75","42189","","","",""
"2021-07-15","9132","","","","","","77.3","42189","","","",""
"2021-07-16","9121","","","15.05","229809.63","","80.32","42189","","","","151936"
"2021-07-17","","","","","","","80.8","42189","","","",""
"2021-07-18","","","","","","","80.8","42189","","","",""
"2021-07-19","9288","","","","","","81.27","42189","","","",""
"2021-07-20","8833","","","","","","81.44","42189","","","",""
"2021-07-21","8995","","","","","","79.85","42189","","","",""
"2021-07-22","9161","","","","","","79.99","42189","","","",""
"2021-07-23","9240","","","11.39","238146.63","","80.17","42189","","","","127166"
"2021-07-24","","","","","","","79.65","42189","","","",""
"2021-07-25","","","","","","","79.65","42189","","","",""
"2021-07-26","9204","","","","","","79.65","42189","","","",""
"2021-07-27","9285","","","","","","79.65","42189","","","",""
"2021-07-28","9250","","","","","","79.77","42189","","","",""
"2021-07-29","9121","","","","","","79.72","42189","","","",""
"2021-07-30","8965","","","9.81","235528.63","","80.09","42189","","","","137383"
"2021-07-31","","-0.08","-4.43","","","143690","80.09","42189","1307859","113.31","1046005.79",""
"2021-08-01","","","","","","","79.12","42189","","","",""
"2021-08-02","8839","","","","","","78.21","42189","","","",""
"2021-08-03","8578","","","","","","75.93","42189","","","",""
"2021-08-04","8760","","","","","","75.62","42189","","","",""
"2021-08-05","8602","","","","","","75.62","42189","","","",""
"2021-08-06","8662","","","10.29","229797.18","","75.77","42189","","","","168372"
"2021-08-07","","","","","","","76.37","43991","","","",""
"2021-08-08","","","","","","","76.6","43991","","","",""
"2021-08-09","8552","","","","","","76.82","43991","","","",""
"2021-08-10","8669","","","","","","76.82","43991","","","",""
"2021-08-11","8818","","","","","","79.36","43991","","","",""
"2021-08-12","8812","","","","","","78.56","43991","","","",""
"2021-08-13","8769","","","18.4","236316.88","","80.38","43991","","","","157074"
"2021-08-14","","","","","","","80.38","43991","","","",""
"2021-08-15","","","","","","","78.9","43991","","","",""
"2021-08-16","8759","","","","","","78.9","43991","","","",""
"2021-08-17","8570","","","","","","78.9","43991","","","",""
"2021-08-18","8586","","","","","","78.9","43991","","","",""
"2021-08-19","8310","","","","","","75.49","43991","","","",""
"2021-08-20","8406","","","20.22","242763.63","","75.35","43991","","","","148612"
"2021-08-21","","","","","","","75.35","43991","","","",""
"2021-08-22","","","","","","","75.03","43991","","","",""
"2021-08-23","8601","","","","","","75.03","43991","","","",""
"2021-08-24","8584","","","","","","75.03","43991","","","",""
"2021-08-25","8471","","","","","","74.35","43991","","","",""
"2021-08-26","8352","","","","","","74.35","43991","","","",""
"2021-08-27","8613","","","14.75","230729.63","","73.83","43991","","","","131288"
"2021-08-28","","","","","","","72.89","43991","","","",""
"2021-08-29","","","","","","","72.96","43991","","","",""
"2021-08-30","8681","","","","","","75.92","43991","","","",""
"2021-08-31","8846","7.25","7.2","","","181527","75.92","43991","1352909","121.52","1035466.59",""
"2021-09-01","8821","","","","","","75.3","43991","","","",""
"2021-09-02","8835","","","","","","75.37","43991","","","",""
"2021-09-03","8851","","","11.31","229719.63","","74.5","43991","","","","153979"
"2021-09-04","","","","","","","74.99","43991","","","",""
"2021-09-05","","","","","","","75.81","43991","","","",""
"2021-09-06","8845","","","","","","74.13","43991","","","",""
"2021-09-07","8834","","","","","","75.81","43991","","","",""
"2021-09-08","9270","","","","","","76.95","43991","","","",""
"2021-09-09","9149","","","","","","76.95","43991","","","",""
"2021-09-10","9143","","","12.36","232768.63","","77.42","43991","","","","142160"
"2021-09-11","","","","","","","79.62","43991","","","",""
"2021-09-12","","","","","","","78.26","43991","","","",""
"2021-09-13","9474","","","","","","78.26","43991","","","",""
"2021-09-14","9539","","","","","","78.26","43991","","","",""
"2021-09-15","9533","","","","","","77.67","43991","","","",""
"2021-09-16","9482","","","","","","76.87","43991","","","",""
"2021-09-17","9182","","","13.44","240351.63","","76.78","43991","","","","151210"
"2021-09-18","","","","","","","77.12","43991","","","",""
"2021-09-19","","","","","","","76.21","43991","","","",""
"2021-09-20","","","","","","","77.9","43991","","","",""
"2021-09-21","","","","","","","79.71","43991","","","",""
"2021-09-22","9096","","","","","","81.37","43991","","","",""
"2021-09-23","9036","","","","","","81.37","43991","","","",""
"2021-09-24","9057","","","11.81","242159.63","","81.92","43991","","","","164885"
"2021-09-25","","","","","","","81.78","43991","","","",""
"2021-09-26","","","","","","","81.78","43991","","","",""
"2021-09-27","9000","","","","","","82.92","43991","","","",""
"2021-09-28","9365","","","","","","81.87","43991","","","",""
"2021-09-29","9034","","","","","","81.87","43991","","","",""
"2021-09-30","9320","-5.54","0.67","","","184585","81.87","43991","1319730","114.79","1034083.7",""
"2021-10-01","","","","19.2","252519.63","","81.76","43991","","","","136257"
"2021-10-02","","","","","","","81.76","43991","","","",""
"2021-10-03","","","","","","","81.76","43991","","","",""
"2021-10-04","","","","","","","81.76","43991","","","",""
"2021-10-05","","","","","","","81.76","43991","","","",""
"2021-10-06","","","","","","","81.76","43991","","","",""
"2021-10-07","","","","","","","81.76","43991","","","",""
"2021-10-08","9640","","","16.35","251769.63","","82.07","43991","","","","137391"
"2021-10-09","","","","","","","83.25","43991","","","",""
"2021-10-10","","","","","","","79.16","43991","","","",""
"2021-10-11","10026","","","","","","79.16","43991","","","",""
"2021-10-12","9828","","","","","","79.16","43991","","","",""
"2021-10-13","9559","","","","","","78.2","43991","","","",""
"2021-10-14","9660","","","","","","79.11","43991","","","",""
"2021-10-15","9791","","","14.68","246401.63","","78.61","43991","","","","158761"
"2021-10-16","","","","","","","78.61","43991","","","",""
"2021-10-17","","","","","","","78.61","43991","","","",""
"2021-10-18","9733","","","","","","79.09","43991","","","",""
"2021-10-19","9536","","","","","","79.09","43991","","","",""
"2021-10-20","9409","","","","","","79.09","43991","","","",""
"2021-10-21","9385","","","","","","74.74","43991","","","",""
"2021-10-22","9285","","","13.69","240999.48","","73.75","43991","","","","140469"
"2021-10-23","","","","","","","72.84","43991","","","",""
"2021-10-24","","","","","","","72.84","43991","","","",""
"2021-10-25","9727","","","","","","72.84","43991","","","",""
"2021-10-26","9419","","","","","","73.38","43991","","","",""
"2021-10-27","9055","","","","","","75.66","43991","","","",""
"2021-10-28","9167","","","","","","77.63","43991","","","",""
"2021-10-29","9367","","","7.65","228283.58","","76.84","43991","","","","146731"
"2021-10-30","","","","","","","76.84","43991","","","",""
"2021-10-31","","7.64","11.07","","","199579","76.84","43991","1363721","123.56","1068860.14",""
"2021-11-01","9290","","","","","","74.66","43991","","","",""
"2021-11-02","9172","","","","","","73.95","43991","","","",""
"2021-11-03","9293","","","","","","73.95","43991","","","",""
"2021-11-04","9210","","","","","","73.95","43991","","","",""
"2021-11-05","9045","","","9.5","231843.58","","71.7","43991","","","","149517"
"2021-11-06","","","","","","","71.7","43991","","","",""
"2021-11-07","","","","","","","72.29","43991","","","",""
"2021-11-08","9279","","","","","","72.29","43991","","","",""
"2021-11-09","8955","","","","","","70","43991","","","",""
"2021-11-10","9042","","","","","","70.84","43991","","","",""
"2021-11-11","8762","","","","","","71.97","43991","","","",""
"2021-11-12","8790","","","4.72","220303.58","","71.75","43991","","","","170960"
"2021-11-13","","","","","","","71.75","43991","","","",""
"2021-11-14","","","","","","","71.75","43991","","","",""
"2021-11-15","8542","","","","","","71.75","43991","","","",""
"2021-11-16","8622","","","","","","72.2","43991","","","",""
"2021-11-17","8381","","","","","","72.2","43991","","","",""
"2021-11-18","8235","","","","","","72.2","43991","","","",""
"2021-11-19","8436","","","9.32","221533.58","","69.2","43991","","","","156827"
"2021-11-20","","","","","","","68.97","43991","","","",""
"2021-11-21","","","","","","","68.88","43991","","","",""
"2021-11-22","8293","","","","","","69.88","43991","","","",""
"2021-11-23","8118","","","","","","75.34","43991","","","",""
"2021-11-24","8180","","","","","","76.13","43991","","","",""
"2021-11-25","8026","","","","","","76.13","43991","","","",""
"2021-11-26","7728","","","8.21","221953.58","","77.26","43390","","","","145831"
"2021-11-27","","","","","","","76.4","43390","","","",""
"2021-11-28","","","","","","","76.87","43390","","","",""
"2021-11-29","7569","","","","","","77.99","43390","","","",""
"2021-11-30","7524","-9.06","7.52","","","288827","78.94","43390","1316725","112.37","962348.2",""
"2021-12-01","7777","","","","","","77.67","43390","","","",""
"2021-12-02","7721","","","","","","76.52","43390","","","",""
"2021-12-03","8004","","","13.34","235021.58","","75.78","43390","","","","164061"
"2021-12-04","","","","","","","75.78","43390","","","",""
"2021-12-05","","","","","","","75.78","43390","","","",""
"2021-12-06","7872","","","","","","75.57","43390","","","",""
"2021-12-07","8057","","","","","","75.57","43390","","","",""
"2021-12-08","8051","","","","","","80.22","43390","","","",""
"2021-12-09","7863","","","","","","80.22","43390","","","",""
"2021-12-10","8079","","","18.86","238014.63","","80.56","43390","","","","155161"
"2021-12-11","","","","","","","80.98","43390","","","",""
"2021-12-12","","","","","","","78.75","43390","","","",""
"2021-12-13","8154","","","","","","76.56","43390","","","",""
"2021-12-14","8242","","","","","","76.63","43390","","","",""
"2021-12-15","8152","","","","","","76.63","43390","","","",""
"2021-12-16","8119","","","","","","76.63","43390","","","",""
"2021-12-17","8027","","","","237138.54","","75.93","43390","","","","145525"
"2021-12-18","","","","","","","73.59","43390","","","",""
"2021-12-19","","","","","","","73.59","43390","","","",""
"2021-12-20","7897","","","","","","73.59","43390","","","",""
"2021-12-21","7795","","","","","","73.59","43390","","","",""
"2021-12-22","7730","","","","","","73.59","43390","","","",""
"2021-12-23","7979","","","","","","74.15","43390","","","",""
"2021-12-24","8283","","","9.26","224778.73","","74.13","43390","","","","156860"
"2021-12-25","","","","","","","74.5","43390","","","",""
"2021-12-26","","","","","","","74.5","43390","","","",""
"2021-12-27","8136","","","","","","78.18","43390","","","",""
"2021-12-28","8304","","","","","","83.43","43390","","","",""
"2021-12-29","8350","","","","","","83.85","43390","","","",""
"2021-12-30","8491","","","","","","84.13","43390","","","",""
"2021-12-31","8552","1.42","7.25","8.05","239821.37","246580","84.93","43390","1345090","113.97","1039413.4","157320"
"2022-01-01","","","","","","","86.63","43390","","","",""
"2022-01-02","","","","","","","86.63","43390","","","",""
"2022-01-03","","","","","","","86.63","43390","","","",""
"2022-01-04","8606","","","","","","86.63","43390","","","",""
"2022-01-05","8434","","","","","","86.63","43390","","","",""
"2022-01-06","8429","","","","","","85.98","43390","","","",""
"2022-01-07","8645","","","19.62","262094.27","","84.61","43390","","","","157771"
"2022-01-08","","","","","","","84.61","43390","","","",""
"2022-01-09","","","","","","","84.61","43390","","","",""
"2022-01-10","8343","","","","","","84.61","43390","","","",""
"2022-01-11","8475","","","","","","84.61","43390","","","",""
"2022-01-12","8635","","","","","","84.61","43390","","","",""
"2022-01-13","8494","","","","","","85.53","43390","","","",""
"2022-01-14","8733","","","21.77","257391.42","","87.83","43390","","","","115620"
"2022-01-15","","","","","","","88.29","43390","","","",""
"2022-01-16","","","","","","","88.46","43390","","","",""
"2022-01-17","8734","","","","","","88.16","43390","","","",""
"2022-01-18","8590","","","","","","88.39","43390","","","",""
"2022-01-19","8658","","","","","","88.85","43390","","","",""
"2022-01-20","8590","","","","","","89.69","43390","","","",""
"2022-01-21","8325","","","33.3","268877.42","","88.22","43390","","","","117350"
"2022-01-22","","","","","","","88.19","43390","","","",""
"2022-01-23","","","","","","","88.19","43390","","","",""
"2022-01-24","8442","","","","","","86.81","43390","","","",""
"2022-01-25","8596","","","","","","86.81","43390","","","",""
"2022-01-26","8925","","","","","","84.16","43390","","","",""
"2022-01-27","9069","","","","","","86.46","43390","","","",""
"2022-01-28","9093","","","25.12","264179.42","","86.31","43390","","","","106680"
"2022-01-29","","","","","","","88.61","43390","","","",""
"2022-01-30","","","","","","","89.42","43390","","","",""
"2022-01-31","","14.01","13.42","","","174940","89.42","43390","1345090","129.94","1169188.86",""
"2022-02-01","","","","","","","88.04","43390","","","",""
"2022-02-02","","","","","","","88.04","43390","","","",""
"2022-02-03","","","","","","","88.04","43390","","","",""
"2022-02-04","","","","20.84","268098.42","","88.89","43390","","","",""
"2022-02-05","","","","","","","88.89","43390","","","",""
"2022-02-06","","","","","","","88.89","43390","","","",""
"2022-02-07","9289","","","","","","88.89","43390","","","",""
"2022-02-08","9292","","","","","","91.21","43390","","","",""
"2022-02-09","9023","","","","","","81.58","47414","","","",""
"2022-02-10","8978","","","","","","81.58","47414","","","",""
"2022-02-11","9000","","","19.26","271206.42","","82.36","47414","","","","152330"
"2022-02-12","","","","","","","81.77","47414","","","",""
"2022-02-13","","","","","","","81.77","47414","","","",""
"2022-02-14","9081","","","","","","82.4","47414","","","",""
"2022-02-15","9126","","","","","","82.36","47414","","","",""
"2022-02-16","8921","","","","","","82.46","47414","","","",""
"2022-02-17","8770","","","","","","81.79","47414","","","",""
"2022-02-18","8900","","","19.6","272576.42","","81.79","47414","","","","171170"
"2022-02-19","","","","","","","81.45","47414","","","",""
"2022-02-20","","","","","","","81.79","47414","","","",""
"2022-02-21","8991","","","","","","83.33","47414","","","",""
"2022-02-22","9119","","","","","","84.19","47414","","","",""
"2022-02-23","9158","","","","","","84.38","47414","","","",""
"2022-02-24","9346","","","","","","84.38","47414","","","",""
"2022-02-25","9264","","","20.8","275776.42","","83.96","47414","","","","154558"
"2022-02-26","","","","","","","82.23","47414","","","",""
"2022-02-27","","","","","","","81.66","47414","","","",""
"2022-02-28","9270","-8.58","10.1","","","156328","81.09","47414","1295400","118.79","1089960.68",""
"2022-03-01","9200","","","","","","81.47","47414","","","",""
"2022-03-02","9540","","","","","","77.54","47414","","","",""
"2022-03-03","9871","","","","","","77.54","47414","","","",""
"2022-03-04","9796","","","18.25","268121.42","","76.87","47414","","","","154470"
"2022-03-05","","","","","","","76.34","47414","","","",""
"2022-03-06","","","","","","","75.29","47414","","","",""
"2022-03-07","10290","","","","","","74.65","47414","","","",""
"2022-03-08","10483","","","","","","75.07","47414","","","",""
"2022-03-09","10510","","","","","","75.92","47414","","","",""
"2022-03-10","10071","","","","","","75.92","47414","","","",""
"2022-03-11","9966","","","13.57","251322.42","","78.33","47414","","","","144470"
"2022-03-12","","","","","","","78.96","47414","","","",""
"2022-03-13","","","","","","","78.73","47414","","","",""
"2022-03-14","9673","","","","","","78.73","47414","","","",""
"2022-03-15","9564","","","","","","79","47414","","","",""
"2022-03-16","9513","","","","","","78.92","47414","","","",""
"2022-03-17","9526","","","","","","78.92","47414","","","",""
"2022-03-18","9699","","","13.99","261537.42","","78.49","47414","","","","133320"
"2022-03-19","","","","","","","78.49","47414","","","",""
"2022-03-20","","","","","","","78.49","47414","","","",""
"2022-03-21","9582","","","","","","78.49","47414","","","",""
"2022-03-22","9649","","","","","","78.49","47414","","","",""
"2022-03-23","9768","","","","","","78.49","47414","","","",""
"2022-03-24","9881","","","","","","78.49","47414","","","",""
"2022-03-25","9977","","","13.7","260505.42","","77.06","47414","","","","142260"
"2022-03-26","","","","","","","76.42","47414","","","",""
"2022-03-27","","","","","","","76.42","47414","","","",""
"2022-03-28","9884","","","","","","78.95","47414","","","",""
"2022-03-29","9868","","","","","","78.95","47414","","","",""
"2022-03-30","9876","","","","","","78.95","47414","","","",""
"2022-03-31","9674","2.38","10.4","","","286832","78.95","47414","1469834","121.616","1144270.86",""
"2022-04-01","9726","","","6.45","258745.42","","77.41","47414","","","","141010"
"2022-04-02","","","","","","","81.42","47414","","","",""
"2022-04-03","","","","","","","81.42","47414","","","",""
"2022-04-04","","","","","","","81.42","47414","","","",""
"2022-04-05","","","","","","","81.42","47414","","","",""
"2022-04-06","9958","","","","","","78.13","47414","","","",""
"2022-04-07","9958","","","","","","75.18","47414","","","",""
"2022-04-08","10038","","","16.34","263815.42","","74.09","47414","","","","151601"
"2022-04-09","","","","","","","74.09","47414","","","",""
"2022-04-10","","","","","","","74.09","47414","","","",""
"2022-04-11","9760","","","","","","74.09","47414","","","",""
"2022-04-12","9870","","","","","","74.09","47414","","","",""
"2022-04-13","9684","","","","","","74.09","47414","","","",""
"2022-04-14","9726","","","","","","74.09","47414","","","",""
"2022-04-15","9520","","","8.14","245910.42","","75.07","47414","","","","133093"
"2022-04-16","","","","","","","74.97","47414","","","",""
"2022-04-17","","","","","","","77.62","47414","","","",""
"2022-04-18","9656","","","","","","79.19","47414","","","",""
"2022-04-19","9532","","","","","","81.55","47414","","","",""
"2022-04-20","9732","","","","","","82.6","47414","","","",""
"2022-04-21","9768","","","","","","82.14","47414","","","",""
"2022-04-22","9790","","","15","262265.42","","81.62","47414","","","","135339"
"2022-04-23","","","","","","","78.69","47414","","","",""
"2022-04-24","","","","","","","78.69","47414","","","",""
"2022-04-25","9413","","","","","","78.81","47414","","","",""
"2022-04-26","9471","","","","","","78.81","47414","","","",""
"2022-04-27","9728","","","","","","78.81","47414","","","",""
"2022-04-28","9631","","","","","","78.81","47414","","","",""
"2022-04-29","9904","","","8.18","262791.52","","78.97","47414","","","","132824"
"2022-04-30","","-13.21","5.1","","","269580","79.09","47414","1422420","105.55","1109726.6",""
"2022-05-01","","","","","","","77.09","47414","","","",""
"2022-05-02","","","","","","","77.3","47414","","","",""
"2022-05-03","","","","","","","77.51","47414","","","",""
"2022-05-04","","","","","","","78.57","47414","","","",""
"2022-05-05","9987","","","","","","79.2","47414","","","",""
"2022-05-06","10107","","","4.97","259703.37","","79.0419","47414","","","","128131"
"2022-05-07","","","","","","","79.0419","47414","","","",""
"2022-05-08","","","","","","","79.0419","47414","","","",""
"2022-05-09","10005","","","","","","80.0964","47414","","","",""
"2022-05-10","9666","","","","","","78.6622","47414","","","",""
"2022-05-11","9867","","","","","","80.5038","47414","","","",""
"2022-05-12","10033","","","","","","80.5038","47414","","","",""
"2022-05-13","10150","","","8.75","264044.67","","78.5568","47414","","","","120996"
"2022-05-14","","","","","","","75.4505","49366","","","",""
"2022-05-15","","","","","","","75.4505","49366","","","",""
"2022-05-16","10040","","","","","","75.4505","49366","","","",""
"2022-05-17","10126","","","","","","75.4505","49366","","","",""
"2022-05-18","10103","","","","","","75.4505","49366","","","",""
"2022-05-19","10111","","","","","","75.4505","49366","","","",""
"2022-05-20","10037","","","6.54","260728.37","","74.0326","49366","","","","118401"
"2022-05-21","","","","","","","71.6017","49366","","","",""
"2022-05-22","","","","","","","71.6017","49366","","","",""
"2022-05-23","10003","","","","","","70.7692","49366","","","",""
"2022-05-24","9915","","","","","","70.5038","49366","","","",""
"2022-05-25","10009","","","","","","70.6679","49366","","","",""
"2022-05-26","10296","","","","","","70.7489","49366","","","",""
"2022-05-27","10372","","","-2.6","246793.37","","71.0528","49366","","","","109899"
"2022-05-28","","","","","","","69.4727","49366","","","",""
"2022-05-29","","","","","","","69.4727","49366","","","",""
"2022-05-30","10355","","","","","","69.4727","49366","","","",""
"2022-05-31","10543","0.7","-8.82","","","261416","69.6145","49366","1504970","106.285","1128655.51",""
"2022-06-01","10494","","","","","","69.9589","49366","","","",""
"2022-06-02","10564","","","","","","69.9589","49366","","","",""
"2022-06-03","","","","-2.8","241401.37","","69.8475","49366","","","","117965"
"2022-06-04","","","","","","","68.4295","49366","","","",""
"2022-06-05","","","","","","","67.6192","49366","","","",""
"2022-06-06","11016","","","","","","68.2269","49366","","","",""
"2022-06-07","10927","","","","","","66.9913","49366","","","",""
"2022-06-08","11262","","","","","","66.5051","49366","","","",""
"2022-06-09","11231","","","","","","66.5051","49366","","","",""
"2022-06-10","11396","","","-2.07","237256.37","","67.3967","49486","","","","114285"
"2022-06-11","","","","","","","67.7159","49486","","","",""
"2022-06-12","","","","","","","67.7159","49486","","","",""
"2022-06-13","11014","","","","","","70.1429","49486","","","",""
"2022-06-14","10968","","","","","","70.1429","49486","","","",""
"2022-06-15","10840","","","","","","68.6273","49486","","","",""
