date,close,PVC：产量：中国（日）,PVC：地方企业：产能利用率：中国（周）,PVC：电石法：开工率：中国（周）,PVC：乙烯法：开工率：中国（周）,PVC：表观消费量：中国（月）,PVC：成交量：中国（日）,PVC：看跌比例：中国（周）,PVC：看升比例：中国（周）,PVC：预售量：中国（周）,PVC：社会库存：中国（周）,PVC型材：开工率：中国（周）,PVC管材：开工率：中国（周）,PVC糊树脂：产量：中国（月）,碳化钙：平均开工率：中国企业（周）,碳化钙：产量：中国（周）,碳化钙：检修减损量：中国（周）
"2018-01-22","6680","","","","","","","","","","","","","","","",""
"2018-01-23","6720","","","","","","","","","","","","","","","",""
"2018-01-24","6820","","","","","","","","","","","","","","","",""
"2018-01-25","6855","","","","","","","","","","","","","","","",""
"2018-01-26","6930","","73.06","","","","","","","","21.2","","","","","",""
"2018-01-29","6875","","","","","","","","","","","","","","","",""
"2018-01-30","6845","","","","","","","","","","","","","","","",""
"2018-01-31","6890","","","","","","","","","","","","","8.4042","","",""
"2018-02-01","6710","","","","","","","","","","","","","","","",""
"2018-02-02","6720","","72.16","","","","","","","","21.8","","","","","",""
"2018-02-05","6790","","","","","","","","","","","","","","","",""
"2018-02-06","6745","","","","","","","","","","","","","","","",""
"2018-02-07","6790","","","","","","","","","","","","","","","",""
"2018-02-08","6755","","","","","","","","","","","","","","","",""
"2018-02-09","6715","","73.42","","","","","","","","24.1","","","","","",""
"2018-02-12","6640","","","","","","","","","","","","","","","",""
"2018-02-13","6625","","","","","","","","","","","","","","","",""
"2018-02-14","6535","","","","","","","","","","","","","","","",""
"2018-02-16","","","73.42","","","","","","","","24.4","","","","","",""
"2018-02-22","6535","","","","","","","","","","","","","","","",""
"2018-02-23","6595","","74","","","","","","","","35","","","","","",""
"2018-02-26","6650","","","","","","","","","","","","","","","",""
"2018-02-27","6595","","","","","","","","","","","","","","","",""
"2018-02-28","6685","","","","","","","","","","","","","7.3487","","",""
"2018-03-01","6785","","","","","","","","","","","","","","","",""
"2018-03-02","6795","","82.2","","","","","","","","35","","","","","",""
"2018-03-05","6655","","","","","","","","","","","","","","","",""
"2018-03-06","6600","","","","","","","","","","","","","","","",""
"2018-03-07","6595","","","","","","","","","","","","","","","",""
"2018-03-08","6405","","","","","","","","","","","","","","","",""
"2018-03-09","6435","","80.6","","","","","","","","37.3","","","","","",""
"2018-03-12","6265","","","","","","","","","","","","","","","",""
"2018-03-13","6270","","","","","","","","","","","","","","","",""
"2018-03-14","6330","","","","","","","","","","","","","","","",""
"2018-03-15","6305","","","","","","","","","","","","","","","",""
"2018-03-16","6325","","80.99","","","","","","","","39.4","","","","","",""
"2018-03-19","6305","","","","","","","","","","","","","","","",""
"2018-03-20","6235","","","","","","","","","","","","","","","",""
"2018-03-21","6265","","","","","","","","","","","","","","","",""
"2018-03-22","6355","","","","","","","","","","","","","","","",""
"2018-03-23","6255","","81.05","","","","","","","","36.7","","","","","",""
"2018-03-26","6300","","","","","","","","","","","","","","","",""
"2018-03-27","6325","","","","","","","","","","","","","","","",""
"2018-03-28","6210","","","","","","","","","","","","","","","",""
"2018-03-29","6295","","","","","","","","","","","","","","","",""
"2018-03-30","6435","","79.82","85.08","58.24","","","","","","37.5","","","","","",""
"2018-03-31","","","","","","","","","","","","","","5.7199","","",""
"2018-04-02","6495","","","","","","","","","","","","","","","",""
"2018-04-03","6465","","","","","","","","","","","","","","","",""
"2018-04-04","6475","","","","","","","","","","","","","","","",""
"2018-04-06","","","83.02","88.6","69.13","","","","","","34.4","","","","","",""
"2018-04-09","6635","","","","","","0.98","","","","","","","","","",""
"2018-04-10","6575","","","","","","0.42","","","","","","","","","",""
"2018-04-11","6585","","","","","","0.25","","","","","","","","","",""
"2018-04-12","6645","","","","","","0.52","","","","","","","","","",""
"2018-04-13","6595","","78.06","81.87","74.12","","0.49","","","3.3","32.5","","","","","",""
"2018-04-16","6550","","","","","","0.4","","","","","","","","","",""
"2018-04-17","6590","","","","","","0.43","","","","","","","","","",""
"2018-04-18","6610","","","","","","0.46","","","","","","","","","",""
"2018-04-19","6705","","","","","","1.1","","","","","","","","","",""
"2018-04-20","6630","","75.31","79.48","73.64","","0.74","","","4.7","31.5","","","","","",""
"2018-04-23","6715","","","","","","1.18","","","","","","","","","",""
"2018-04-24","6775","","","","","","1.13","","","","","","","","","",""
"2018-04-25","6770","","","","","","0.58","","","","","","","","","",""
"2018-04-26","6805","","","","","","0.6","","","","","","","","","",""
"2018-04-27","6860","","76.92","76.38","70.58","","0.94","","","4.7","29","","","","","",""
"2018-04-28","","","","","","","0","","","","","","","","","",""
"2018-04-30","","","","","","","","","","","","","","7.3492","","",""
"2018-05-02","6860","","","","","","0.57","","","","","","","","","",""
"2018-05-03","6905","","","","","","0.59","","","","","","","","","",""
"2018-05-04","6880","","83.45","87.28","68.2","","0.69","","","4.7","26.9","","","","","",""
"2018-05-07","6990","","","","","","1.44","","","","","","","","","",""
"2018-05-08","6975","","","","","","0.71","","","","","","","","","",""
"2018-05-09","6930","","","","","","0.45","","","","","","","","","",""
"2018-05-10","6900","","","","","","0.35","","","","","","","","","",""
"2018-05-11","6885","","83.45","85.42","63.89","","0.44","","","8.25","26.1","","","","","",""
"2018-05-14","6915","","","","","","0.98","","","","","","","","","",""
"2018-05-15","6845","","","","","","0.4","","","","","","","","","",""
"2018-05-16","6875","","","","","","0.47","","","","","","","","","",""
"2018-05-17","6715","","","","","","0.33","","","","","","","","","",""
"2018-05-18","6730","","79.47","79.9","63.89","","0.82","","","9.15","25","","","","","",""
"2018-05-21","6815","","","","","","1.05","","","","","","","","","",""
"2018-05-22","6755","","","","","","0.56","","","","","","","","","",""
"2018-05-23","6680","","","","","","0.47","","","","","","","","","",""
"2018-05-24","6670","","","","","","0.39","","","","","","","","","",""
"2018-05-25","6660","","82.68","82.83","65.57","","0.75","","","8.5","23.8","","","","","",""
"2018-05-28","6655","","","","","","0.43","","","","","","","","","",""
"2018-05-29","6685","","","","","","0.8","","","","","","","","","",""
"2018-05-30","6705","","","","","","0.45","","","","","","","","","",""
"2018-05-31","6710","","","","","","0.6","","","","","","","7.0258","","",""
"2018-06-01","6870","","82.76","83.62","62.26","","0.92","","","8.2","22.9","","","","","",""
"2018-06-04","6865","","","","","","0.74","","","","","","","","","",""
"2018-06-05","6955","","","","","","0.59","","","","","","","","","",""
"2018-06-06","6905","","","","","","0.38","","","","","","","","","",""
"2018-06-07","7000","","","","","","0.76","","","","","","","","","",""
"2018-06-08","7125","","82.53","84.86","70.42","","0.82","","","10.9","21.2","","","","","",""
"2018-06-11","7110","","","","","","0.86","","","","","","","","","",""
"2018-06-12","7105","","","","","","0.38","","","","","","","","","",""
"2018-06-13","6985","","","","","","0.25","","","","","","","","","",""
"2018-06-14","6920","","","","","","0.41","","","","","","","","","",""
"2018-06-15","6810","","79.79","82","70.42","","0.4","","","11.01","19.4","","","","","",""
"2018-06-19","6730","","","","","","0.3","","","","","","","","","",""
"2018-06-20","6880","","","","","","0.79","","","","","","","","","",""
"2018-06-21","6850","","","","","","0.67","","","","","","","","","",""
"2018-06-22","6835","","79.82","85.22","70.42","","0.38","","","11.11","18","","","","","",""
"2018-06-25","6770","","","","","","0.57","","","","","","","","","",""
"2018-06-26","6775","","","","","","0.46","","","","","","","","","",""
"2018-06-27","6780","","","","","","0.6","","","","","","","","","",""
"2018-06-28","6805","","","","","","0.49","","","","","","","","","",""
"2018-06-29","6890","","76.2","82.92","62.94","","0.88","","","10.8","19.1","","","","","",""
"2018-06-30","","","","","","","","","","","","","","6.4284","","",""
"2018-07-02","6865","","","","","","0.88","","","","","","","","","",""
"2018-07-03","6900","","","","","","0.78","","","","","","","","","",""
"2018-07-04","6910","","","","","","0.45","","","","","","","","","",""
"2018-07-05","6810","","","","","","0.43","","","","","","","","","",""
"2018-07-06","6770","","77.37","82.1","65.66","","0.43","","","8.7","20.6","","","","","",""
"2018-07-09","6845","","","","","","0.85","","","","","","","","","",""
"2018-07-10","6840","","","","","","0.53","","","","","","","","","",""
"2018-07-11","6930","","","","","","0.8","","","","","","","","","",""
"2018-07-12","6945","","","","","","0.58","","","","","","","","","",""
"2018-07-13","6940","","73.77","77.32","56.96","","0.34","","","12","20.5","","","","","",""
"2018-07-16","6860","","","","","","0.44","","","","","","","","","",""
"2018-07-17","6850","","","","","","0.48","","","","","","","","","",""
"2018-07-18","6865","","","","","","0.76","","","","","","","","","",""
"2018-07-19","6870","","","","","","0.39","","","","","","","","","",""
"2018-07-20","6960","","76.45","79.1","62.12","","0.83","","","13.35","21.2","","","","","",""
"2018-07-23","6965","","","","","","0.82","","","","","","","","","",""
"2018-07-24","6905","","","","","","0.64","","","","","","","","","",""
"2018-07-25","6915","","","","","","0.61","","","","","","","","","",""
"2018-07-26","6920","","","","","","0.39","","","","","","","","","",""
"2018-07-27","6995","","79.82","80.83","68.06","","0.87","","","14.1","20.2","","","","","",""
"2018-07-30","7030","","","","","","0.76","","","","","","","","","",""
"2018-07-31","7045","","","","","","0.35","","","","","","","6.6265","","",""
"2018-08-01","7040","4.82","","","","","0.58","","","","","","","","","",""
"2018-08-02","7045","4.82","","","","","0.75","","","","","","","","","",""
"2018-08-03","7180","4.82","80.99","83.16","64.68","","0.88","","","12.7","19.4","","","","","",""
"2018-08-04","","4.82","","","","","","","","","","","","","","",""
"2018-08-05","","4.82","","","","","","","","","","","","","","",""
"2018-08-06","7165","4.82","","","","","0.77","","","","","","","","","",""
"2018-08-07","7285","4.77","","","","","0.92","","","","","","","","","",""
"2018-08-08","7390","4.94","","","","","0.77","","","","","","","","","",""
"2018-08-09","7340","4.76","","","","","0.23","","","","","","","","","",""
"2018-08-10","7360","4.8","82.68","86.81","64.68","","0.37","","","14.33","19","","","","","",""
"2018-08-11","","4.8","","","","","","","","","","","","","","",""
"2018-08-12","","4.8","","","","","","","","","","","","","","",""
"2018-08-13","7350","4.48","","","","","0.47","","","","","","","","","",""
"2018-08-14","7355","4.49","","","","","0.42","","","","","","","","","",""
"2018-08-15","7390","4.59","","","","","0.51","","","","","","","","","",""
"2018-08-16","7415","4.59","","","","","0.72","","","","","","","","","",""
"2018-08-17","7285","4.59","83.2","86.21","66.16","","0.56","","","15.87","17.8","","","","","",""
"2018-08-18","","4.59","","","","","","","","","","","","","","",""
"2018-08-19","","4.59","","","","","","","","","","","","","","",""
"2018-08-20","7300","4.64","","","","","0.65","","","","","","","","","",""
"2018-08-21","7180","4.64","","","","","0.38","","","","","","","","","",""
"2018-08-22","7235","4.64","","","","","0.74","","","","","","","","","",""
"2018-08-23","7080","4.64","","","","","0.44","","","","","","","","","",""
"2018-08-24","7025","4.64","83.37","86.81","60.62","","0.33","","","14.4","18.2","","","","","",""
"2018-08-25","","4.64","","","","","","","","","","","","","","",""
"2018-08-26","","4.64","","","","","","","","","","","","","","",""
"2018-08-27","7040","5.34","","","","","0.64","","","","","","","","","",""
"2018-08-28","7000","5.34","","","","","0.53","","","","","","","","","",""
"2018-08-29","7000","5.34","","","","","0.59","","","","","","","","","",""
"2018-08-30","7005","5.34","","","","","0.53","","","","","","","","","",""
"2018-08-31","6860","5.34","82.67","87.08","61.62","","0.51","","","14.3","17.1","","","6.2828","","",""
"2018-09-01","","5.34","","","","","","","","","","","","","","",""
"2018-09-02","","5.34","","","","","","","","","","","","","","",""
"2018-09-03","6815","5.3","","","","","0.38","","","","","","","","","",""
"2018-09-04","6800","5.29","","","","","0.9","","","","","","","","","",""
"2018-09-05","6820","5.29","","","","","0.81","","","","","","","","","",""
"2018-09-06","6860","5.29","","","","","1.06","","","","","","","","","",""
"2018-09-07","6825","5.29","83.19","86.88","64.12","","0.6","","","11.6","17.2","","","","","",""
"2018-09-08","","5.29","","","","","","","","","","","","","","",""
"2018-09-09","","5.29","","","","","","","","","","","","","","",""
"2018-09-10","6845","5.29","","","","","0.58","","","","","","","","","",""
"2018-09-11","6735","5.29","","","","","0.46","","","","","","","","","",""
"2018-09-12","6745","5.29","","","","","0.5","","","","","","","","","",""
"2018-09-13","6750","5.29","","","","","0.75","","","","","","","","","",""
"2018-09-14","6785","5.3015","84.97","88.05","72.87","","0.71","","","13.4","15.9","","","","","",""
"2018-09-15","","5.33","","","","","","","","","","","","","","",""
"2018-09-16","","5.33","","","","","","","","","","","","","","",""
"2018-09-17","6680","5.32","","","","","0.71","","","","","","","","","",""
"2018-09-18","6695","5.32","","","","","0.56","","","","","","","","","",""
"2018-09-19","6675","5.34","","","","","0.62","","","","","","","","","",""
"2018-09-20","6740","5.34","","","","","0.65","","","","","","","","","",""
"2018-09-21","6770","5.32","84.38","87.23","71.05","","1.03","","","13.3","16.3","","","","","",""
"2018-09-22","","5.39","","","","","","","","","","","","","","",""
"2018-09-23","","5.36","","","","","","","","","","","","","","",""
"2018-09-24","","5.32","","","","","","","","","","","","","","",""
"2018-09-25","6745","5.31","","","","","1.18","","","","","","","","","",""
"2018-09-26","6635","5.3","","","","","0.65","","","","","","","","","",""
"2018-09-27","6650","5.29","","","","","0.73","","","","","","","","","",""
"2018-09-28","6720","5.29","84.02","86.45","70.51","","1.17","","","14.06","16","","","","","",""
"2018-09-29","","5.27","","","","","0","","","","","","","","","",""
"2018-09-30","","5.27","","","","","0","","","","","","","6.1843","","",""
"2018-10-01","","5.3","","","","","","","","","","","","","","",""
"2018-10-02","","5.36","","","","","","","","","","","","","","",""
"2018-10-03","","5.38","","","","","","","","","","","","","","",""
"2018-10-04","","5.35","","","","","","","","","","","","","","",""
"2018-10-05","","5.35","84.47","84.85","72.29","","","","","11.7","15.7","","","","","",""
"2018-10-06","","5.37","","","","","","","","","","","","","","",""
"2018-10-07","","5.44","","","","","","","","","","","","","","",""
"2018-10-08","6740","5.42","","","","","1.34","","","","","","","","","",""
"2018-10-09","6800","5.45","","","","","1.2","","","","","","","","","",""
"2018-10-10","6880","5.34","","","","","0.9","","","","","","","","","",""
"2018-10-11","6715","5.21","","","","","0.43","","","","","","","","","",""
"2018-10-12","6725","5.21","83.83","85.86","72.29","","0.63","","","11.7","16","","","","","",""
"2018-10-13","","5.22","","","","","","","","","","","","","","",""
"2018-10-14","","5.35","","","","","","","","","","","","","","",""
"2018-10-15","6665","5.36","","","","","1.46","","","","","","","","","",""
"2018-10-16","6510","5.36","","","","","0.7","","","","","","","","","",""
"2018-10-17","6500","5.36","","","","","0.61","","","","","","","","","",""
"2018-10-18","6465","5.24","","","","","0.6","","","","","","","","","",""
"2018-10-19","6345","5.11","81.72","83.7","71.23","","0.49","","","11.9","16.9","","","","","",""
"2018-10-20","","5.06","","","","","","","","","","","","","","",""
"2018-10-21","","5.01","","","","","","","","","","","","","","",""
"2018-10-22","6440","4.99","","","","","0.84","","","","","","","","","",""
"2018-10-23","6460","4.81","","","","","0.97","","","","","","","","","",""
"2018-10-24","6450","4.9","","","","","0.51","","","","","","","","","",""
"2018-10-25","6410","5.01","","","","","0.46","","","","","","","","","",""
"2018-10-26","6450","5.26","79.4","79.33","70.1","","0.92","","","11.6","16.2","","","","","",""
"2018-10-27","","5.29","","","","","","","","","","","","","","",""
"2018-10-28","","5.29","","","","","","","","","","","","","","",""
"2018-10-29","6475","5.29","","","","","0.95","","","","","","","","","",""
"2018-10-30","6390","5.35","","","","","0.6","","","","","","","","","",""
"2018-10-31","6420","5.35","","","","","0.65","","","","","","","7.1806","","",""
"2018-11-01","6345","5.27","","","","","0.59","","","","","","","","","",""
"2018-11-02","6325","5.27","81.77","85.84","71","","1.51","","","9.5","15.1","","","","","",""
"2018-11-03","","5.27","","","","","","","","","","","","","","",""
"2018-11-04","","5.23","","","","","","","","","","","","","","",""
"2018-11-05","6295","5.25","","","","","0.98","","","","","","","","","",""
"2018-11-06","6245","5.16","","","","","0.61","","","","","","","","","",""
"2018-11-07","6255","5.1","","","","","0.73","","","","","","","","","",""
"2018-11-08","6255","5.12","","","","","0.74","","","","","","","","","",""
"2018-11-09","6270","5.19","80","82.84","71","","1.19","","","10.7","14.7","","","","","",""
"2018-11-10","","5.27","","","","","","","","","","","","","","",""
"2018-11-11","","5.3","","","","","","","","","","","","","","",""
"2018-11-12","6305","5.38","","","","","1.19","","","","","","","","","",""
"2018-11-13","6325","5.49","","","","","0.88","","","","","","","","","",""
"2018-11-14","6355","5.56","","","","","1","","","","","","","","","",""
"2018-11-15","6435","5.56","","","","","1.45","","","","","","","","","",""
"2018-11-16","6485","5.53","83.75","86.28","75.54","","1.19","","","7.8","14.4","","","","","",""
"2018-11-17","","5.53","","","","","","","","","","","","","","",""
"2018-11-18","","5.57","","","","","","","","","","","","","","",""
"2018-11-19","6410","5.57","","","","","0.64","","","","","","","","","",""
"2018-11-20","6375","5.57","","","","","0.61","","","","","","","","","",""
"2018-11-21","6405","5.51","","","","","0.7","","","","","","","","","",""
"2018-11-22","6340","5.51","","","","","0.64","","","","","","","","","",""
"2018-11-23","6330","5.51","87.05","86.57","78.04","","0.55","","","15.4","14","","","","","",""
"2018-11-24","","5.57","","","","","","","","","","","","","","",""
"2018-11-25","","5.57","","","","","","","","","","","","","","",""
"2018-11-26","6450","5.57","","","","","1.08","","","","","","","","","",""
"2018-11-27","6385","5.57","","","","","0.52","","","","","","","","","",""
"2018-11-28","6445","5.49","","","","","0.77","","","","","","","","","",""
"2018-11-29","6470","5.49","","","","","0.7","","","","","","","","","",""
"2018-11-30","6495","5.5","85.86","86.55","78.04","","0.62","","","16.5","14.3","","","7.3149","","",""
"2018-12-01","","5.5","","","","","","","","","","","","","","",""
"2018-12-02","","5.5","","","","","","","","","","","","","","",""
"2018-12-03","6580","5.47","","","","","0.88","","","","","","","","","",""
"2018-12-04","6625","5.44","","","","","1.3","","","","","","","","","",""
"2018-12-05","6640","5.44","","","","","0.54","","","","","","","","","",""
"2018-12-06","6620","5.47","","","","","0.4","","","","","","","","","",""
"2018-12-07","6565","5.45","85.78","86.05","73.01","","0.38","","","16.3","12.7","","","","","",""
"2018-12-08","","5.51","","","","","","","","","","","","","","",""
"2018-12-09","","5.52","","","","","","","","","","","","","","",""
"2018-12-10","6535","5.52","","","","","0.5","","","","","","","","","",""
"2018-12-11","6210","5.46","","","","","0.73","","","","","","","","","",""
"2018-12-12","6255","5.39","","","","","0.74","","","","","","","","","",""
"2018-12-13","6315","5.39","","","","","0.55","","","","","","","","","",""
"2018-12-14","6305","5.39","85.59","85.28","64.85","","0.65","","","17.6","12.1","","","","","",""
"2018-12-15","","5.52","","","","","","","","","","","","","","",""
"2018-12-16","","5.52","","","","","","","","","","","","","","",""
"2018-12-17","6355","5.53","","","","","0.85","","","","","","","","","",""
"2018-12-18","6445","5.53","","","","","0.71","","","","","","","","","",""
"2018-12-19","6515","5.49","","","","","0.65","","","","","","","","","",""
"2018-12-20","6465","5.48","","","","","0.4","","","","","","","","","",""
"2018-12-21","6465","5.43","86.11","87.03","78.5","","0.48","","","24.39","11.2","","","","","",""
"2018-12-22","","5.27","","","","","","","","","","","","","","",""
"2018-12-23","","5.35","","","","","","","","","","","","","","",""
"2018-12-24","6480","5.35","","","","","0.64","","","","","","","","","",""
"2018-12-25","6410","5.35","","","","","0.67","","","","","","","","","",""
"2018-12-26","6475","5.35","","","","","0.8","","","","","","","","","",""
"2018-12-27","6475","5.35","","","","","0.56","","","","","","","","","",""
"2018-12-28","6455","5.35","86.11","85.97","72.5","","0.44","","","16.84","11.2","","","","","",""
"2018-12-29","","5.32","","","","","0","","","","","","","","","",""
"2018-12-30","","5.32","","","","","","","","","","","","","","",""
"2018-12-31","","5.4","","","","","","","","","","","","7.7814","","",""
"2019-01-01","","5.49","","","","","","","","","","","","","","",""
"2019-01-02","6345","5.63","","","","","0.66","","","","","","","","","",""
"2019-01-03","6320","5.56","","","","","0.66","","","","","","","","","",""
"2019-01-04","6405","5.54","84.22","86.06","69.65","","1","","","25.26","11.1","","","","","",""
"2019-01-05","","5.48","","","","","","","","","","","","","","",""
"2019-01-06","","5.49","","","","","","","","","","","","","","",""
"2019-01-07","6440","5.5","","","","","1.25","","","","","","","","","",""
"2019-01-08","6415","5.51","","","","","0.6","","","","","","","","","",""
"2019-01-09","6390","5.52","","","","","0.68","","","","","","","","","",""
"2019-01-10","6355","5.52","","","","","0.47","","","","","","","","","",""
"2019-01-11","6380","5.52","80.33","86.14","65.99","","0.62","","","18.65","13","","","","","",""
"2019-01-12","","5.48","","","","","","","","","","","","","","",""
"2019-01-13","","5.47","","","","","","","","","","","","","","",""
"2019-01-14","6360","5.48","","","","","0.76","","","","","","","","","",""
"2019-01-15","6350","5.54","","","","","0.51","","","","","","","","","",""
"2019-01-16","6435","5.58","","","","","0.97","","","","","","","","","",""
"2019-01-17","6470","5.58","","","","","0.98","","","","","","","","","",""
"2019-01-18","6505","5.58","83.32","86.35","69.89","","0.8","","","29.87","14","","","","","",""
"2019-01-19","","5.51","","","","","","","","","","","","","","",""
"2019-01-20","","5.46","","","","","","","","","","","","","","",""
"2019-01-21","6500","5.46","","","","","0.84","","","","","","","","","",""
"2019-01-22","6545","5.46","","","","","0.8","","","","","","","","","",""
"2019-01-23","6545","5.46","","","","","0.49","","","","","","","","","",""
"2019-01-24","6505","5.46","","","","","0.64","","","","","","","","","",""
"2019-01-25","6505","5.44","82.59","86.58","75.06","","0.84","","","38.54","15.6","","","","","",""
"2019-01-26","","5.49","","","","","","","","","","","","","","",""
"2019-01-27","","5.49","","","","","","","","","","","","","","",""
"2019-01-28","6465","5.49","","","","","0","","","","","","","","","",""
"2019-01-29","6450","5.49","","","","","0","","","","","","","","","",""
"2019-01-30","6535","5.49","","","","","0","","","","","","","","","",""
"2019-01-31","6540","5.49","","","","171.88","0","","","","","","","7.3211","","",""
"2019-02-01","6540","5.49","82.42","85.96","77.1","","0","","","39.27","18.5","","","","","",""
"2019-02-02","","5.56","","","","","0","","","","","","","","","",""
"2019-02-03","","5.56","","","","","0","","","","","","","","","",""
"2019-02-04","","5.53","","","","","","","","","","","","","","",""
"2019-02-05","","5.53","","","","","","","","","","","","","","",""
"2019-02-06","","5.53","","","","","","","","","","","","","","",""
"2019-02-07","","5.53","","","","","","","","","","","","","","",""
"2019-02-08","","5.53","82.42","87.88","66.93","","","","","21.3","35.1","","","","","",""
"2019-02-09","","5.51","","","","","","","","","","","","","","",""
"2019-02-10","","5.51","","","","","","","","","","","","","","",""
"2019-02-11","6515","5.55","","","","","0","","","","","","","","","",""
"2019-02-12","6495","5.55","","","","","0","","","","","","","","","",""
"2019-02-13","6410","5.59","","","","","0","","","","","","","","","",""
"2019-02-14","6460","5.59","","","","","0.37","","","","","","","","","",""
"2019-02-15","6415","5.59","82.44","86.28","77.56","","0.41","","","20.8","35.1","","","","","",""
"2019-02-16","","5.62","","","","","","","","","","","","","","",""
"2019-02-17","","5.63","","","","","","","","","","","","","","",""
"2019-02-18","6400","5.63","","","","","0.28","","","","","","","","","",""
"2019-02-19","6440","5.63","","","","","0.65","","","","","","","","","",""
"2019-02-20","6440","5.63","","","","","0.41","","","","","","","","","",""
"2019-02-21","6440","5.63","","","","","1.02","","","","","","","","","",""
"2019-02-22","6455","5.65","83.72","87.23","77.56","","0.42","","","23.55","37.6","","","","","",""
"2019-02-23","","5.6","","","","","","","","","","","","","","",""
"2019-02-24","","5.6","","","","","","","","","","","","","","",""
"2019-02-25","6460","5.5","","","","","0.59","","","","","","","","","",""
"2019-02-26","6490","5.4","","","","","0.75","","","","","","","","","",""
"2019-02-27","6440","5.4","","","","","0.43","","","","","","","","","",""
"2019-02-28","6425","5.4","","","","155.87","0.35","","","","","","","6.4016","","",""
"2019-03-01","6500","5.4","80.24","85.36","70.93","","1.36","","","20.55","38.92","","","","","",""
"2019-03-02","","5.4","","","","","","","","","","","","","","",""
"2019-03-03","","5.4","","","","","","","","","","","","","","",""
"2019-03-04","6505","5.4","","","","","0.93","","","","","","","","","",""
"2019-03-05","6515","5.4","","","","","0.73","","","","","","","","","",""
"2019-03-06","6585","5.4","","","","","1.45","","","","","","","","","",""
"2019-03-07","6585","5.4","","","","","0.85","","","","","","","","","",""
"2019-03-08","6570","5.39","78.33","85.48","65.02","","0.45","","","24.65","42.2","","","","","",""
"2019-03-09","","5.4","","","","","","","","","","","","","","",""
"2019-03-10","","5.4","","","","","","","","","","","","","","",""
"2019-03-11","6500","5.4","","","","","0.79","","","","","","","","","",""
"2019-03-12","6510","5.39","","","","","0.73","","","","","","","","","",""
"2019-03-13","6515","5.39","","","","","0.61","","","","","","","","","",""
"2019-03-14","6480","5.37","","","","","0.54","","","","","","","","","",""
"2019-03-15","6405","5.43","78.04","85.28","64.81","","0.93","","","18.1","43.6","","","","","",""
"2019-03-16","","5.38","","","","","","","","","","","","","","",""
"2019-03-17","","5.41","","","","","","","","","","","","","","",""
"2019-03-18","6235","5.41","","","","","0.78","","","","","","","","","",""
"2019-03-19","6270","5.41","","","","","0.66","","","","","","","","","",""
"2019-03-20","6270","5.46","","","","","1.12","","","","","","","","","",""
"2019-03-21","6305","5.46","","","","","0.69","","","","","","","","","",""
"2019-03-22","6410","5.4","77.48","82.55","77.42","","1.15","","","17.24","44.2","","","","","",""
"2019-03-23","","5.33","","","","","","","","","","","","","","",""
"2019-03-24","","5.31","","","","","","","","","","","","","","",""
"2019-03-25","6430","5.29","","","","","1.18","","","","","","","","","",""
"2019-03-26","6435","5.39","","","","","0.57","","","","","","","","","",""
"2019-03-27","6500","5.39","","","","","0.73","","","","","","","","","",""
"2019-03-28","6490","5.33","","","","","0.46","","","","","","","","","",""
"2019-03-29","6520","5.33","74.6","82.47","56.62","","0.4","","","19.47","44","","","","","",""
"2019-03-30","","5.33","","","","","","","","","","","","","","",""
"2019-03-31","","5.33","","","","167.547","","","","","","","","6.5819","","",""
"2019-04-01","6515","5.44","","","","","1.07","","","","","","","","","",""
"2019-04-02","6495","5.47","","","","","0.52","","","","","","","","","",""
"2019-04-03","6670","5.48","","","","","1.01","","","","","","","","","",""
"2019-04-04","6720","5.51","","","","","0.79","","","","","","","","","",""
"2019-04-05","","5.46","78.33","82.51","66.47","","","","","23.65","43.2","","","","","",""
"2019-04-06","","5.46","","","","","","","","","","","","","","",""
"2019-04-07","","5.59","","","","","","","","","","","","","","",""
"2019-04-08","6870","5.7","","","","","1.14","","","","","","","","","",""
"2019-04-09","6830","5.7","","","","","0.4","","","","","","","","","",""
"2019-04-10","6835","5.73","","","","","0.57","","","","","","","","","",""
"2019-04-11","6890","5.65","","","","","0.72","","","","","","","","","",""
"2019-04-12","6810","5.61","78.55","82.71","72.5","","0.37","","","27.2","40.9","","","","","",""
"2019-04-13","","5.62","","","","","","","","","","","","","","",""
"2019-04-14","","5.6","","","","","","","","","","","","","","",""
"2019-04-15","6795","5.69","","","","","0.45","","","","","","","","","",""
"2019-04-16","6810","5.64","","","","","0.49","","","","","","","","","",""
"2019-04-17","6810","5.64","","","","","1.26","","","","","","","","","",""
"2019-04-18","6755","5.64","","","","","0.34","","","","","","","","","",""
"2019-04-19","6785","5.64","79.33","83.03","77.67","","0.55","","","28.2","39.8","70","","","","",""
"2019-04-20","","5.6","","","","","","","","","","","","","","",""
"2019-04-21","","5.58","","","","","","","","","","","","","","",""
"2019-04-22","6825","5.51","","","","","0.94","","","","","","","","","",""
"2019-04-23","6815","5.55","","","","","0.85","","","","","","","","","",""
"2019-04-24","6960","5.4","","","","","1.46","","","","","","","","","",""
"2019-04-25","6935","5.38","","","","","0.75","","","","","","","","","",""
"2019-04-26","6935","5.45","78.67","81.65","80.03","","0.45","","","26.55","38.7","70","","","","",""
"2019-04-27","","5.3","","","","","","","","","","","","","","",""
"2019-04-28","","5.3","","","","","0.6","","","","","","","","","",""
"2019-04-29","6920","5.3","","","","","0.53","","","","","","","","","",""
"2019-04-30","7045","5.41","","","","163.24","1.2","","","","","","","6.0562","","",""
