date,close,澳洲&巴西铁矿石：发货量：19个港口（周）,铁矿：澳大利亚产：发货量合计：19个港口：澳大利亚→中国（周）,铁矿：发货量：FMG→中国（周）,铁矿：发货量：BHP→中国（周）,铁矿：发货量：力拓→中国（周）,铁矿：发货量：巴西：淡水河谷（周）,铁矿：到港量：45个港口（周）,铁矿：船舶到港量：45个港口（周）,铁矿：出口数量合计：中国（月）,铁矿：进口数量合计：中国（月）,烧结用矿粉：出口数量合计：中国（月）,烧结用矿粉：进口数量合计：中国（月）,块矿：出口数量合计：中国（月）,块矿：进口数量合计：中国（月）,已烧结的铁矿砂及其精矿：出口数量合计：中国（月）,已烧结的铁矿砂及其精矿：进口数量合计：中国（月）,铁精粉：出口数量合计：中国（月）,铁精粉：进口数量合计：中国（月）,未烧结的铁矿砂及其精矿：出口数量合计：中国（月）,未烧结的铁矿砂及其精矿：进口数量合计：中国（月）,铁矿：进口数量初值：中国（月）,铁矿：进口数量终值：中国（月）,铁矿：出口数量：巴西→中国（月）,铁矿：出口数量：澳大利亚→中国（月）,铁矿：进口数量：中国→巴西（月）,铁矿：进口数量：中国→澳大利亚（月）,186家矿山企业（363座矿山）：产能利用率（周）,186家矿山企业（363座矿山）：铁精粉：产量（周）,铁矿：采剥掘量合计：重点企业（月）,成品铁矿石：产量：重点企业（月）,铁精矿：产量：重点企业（月）,铁矿：产量：重点企业（月）,统计局：中国：工业产品：产量：原矿（月）,铁矿：进口：日均消耗量：247家钢铁企业（周）,烧结用矿粉：进口：日均消耗量：114家钢铁企业（周）,烧结用矿粉：国产：日均消耗量：114家钢铁企业（周）,铁矿：进口：日均疏港量合计：45个港口（周）,铁矿：成交量合计：中国主要港口（日）,铁矿：现货日均成交量合计：贸易商：中国主要港口（周）,块矿：入炉比：114家钢铁企业（周）,球团：入炉比：114家钢铁企业（周）,烧结矿：进口：配比：114家钢铁企业（周）,烧结矿：入炉比：114家钢铁企业（周）,烧结矿：入炉品位：114家钢铁企业（周）,铁矿：远期现货累计成交量（日）,126家矿山企业（266座矿山）：铁精粉：库存：中国（周）,烧结用矿粉：进口：库存：114家钢铁企业（周）,铁矿：进口：库存消费比：247家钢铁企业（周）,铁矿：进口：库存：247家钢铁企业（周）,烧结用矿粉：国产：库存：64家钢厂（周）,烧结用矿粉：进口：库存消费比：64家钢厂（周）,铁矿：进口：平均可用天数：64家钢厂（周）,铁矿：进口：库存：45个港口（日）,铁精粉：库存：45个港口（周）,球团：进口：库存：45个港口（周）,块矿：库存：45个港口（周）,粗粉：进口：库存：45个港口（周）,铁矿：澳大利亚产：库存：45个港口（周）,铁矿：巴西产：库存：45个港口（周）,贸易矿：进口：库存：45个港口（周）,铁矿：进口：压港量合计：45个港口（周）,铁矿：进口：堆场容积合计：45个港口（周）,中国：铁矿：修正产量（月）
"2019-11-25","665.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","262.3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-11-26","654.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-11-27","641.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.7","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-11-28","649.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.1","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-11-29","646","2285.9","","362.3","395.6","433.7","510.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","304.35","71.8","129.32","","","","","","","","","","","79.75","26.7","26","12383.41","879.01","642.69","1873.89","8987.82","6446.43","3615.66","5680.97","67","24770",""
"2019-11-30","","","","","","","","","","1985896.489","90651725.443","1750026.616","62836470.917","16.8","13739514.254","175427.113","3123062.874","60425.96","10952677.398","1810469.376","87528662.569","9065.2","9065","19360827.999","59199629","0","24","","","9400.07","915.06","894","2889.93","7924.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7924.5"
"2019-12-02","653","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.42","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-03","651.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-04","662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.2","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-05","620.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-06","620.5","2369.3","","310.3","460.2","532.4","419.3","","","","","","","","","","","","","","","","","","","","","64.64","50.47","","","","","","","","","313.99","98.72","125.79","","","","","","","170.1","","","","","","","12343.88","880.4","589.64","1824","9049.84","6459.48","3597.92","5712.59","48","24770",""
"2019-12-09","653","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213.2","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-10","649.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-11","658.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.08","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-12","651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.8","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-13","653.5","2455.3","","311.6","464.4","559.3","516.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","318","102.5","129.86","","","","","","","","","","","75.66","28.28","27","12307.54","844.01","572.58","1834.59","9056.36","6419.72","3578.06","5742.06","56","24770",""
"2019-12-16","645.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.3","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-17","634.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-18","635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.2","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-19","648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-20","635","2446.9","","328.9","488.8","595.8","458.4","","","","","","","","","","","","","","","","","","","","","63.34","49.46","","","","","","","","","271.43","114.4","133.02","","","","","","","158.1","","","","","","","12692.51","853.08","572.95","1890.57","9375.91","6814.87","3599.95","6013.67","48","24770",""
"2019-12-23","638.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-24","642.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-25","638.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.1","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-26","639.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135.8","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-27","642.5","2248.2","","287.6","459.6","479.9","423.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305","125.7","133.62","","","","","","","","","","","85.24","34.66","32","12695","834.53","504.92","1812.71","9542.84","6885.56","3481.68","5944.5","51","24770",""
"2019-12-30","641.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184.8","","","","","","","","","","","","","","","","","","","","","","","","",""
"2019-12-31","648.5","","","","","","","","","1178715.978","101303137.887","836174.271","67958130.241","35392.234","18179663.346","279929.523","3942365.447","27219.95","11222978.853","898786.455","97360772.44","10130.3","10130","17431795.921","65107860","","0","","","9395.59","932.29","903.81","2992.77","7517.7","","","","","212.65","","","","","","","","","","","","","","","","","","","","","","","","","7517.74"
"2020-01-02","655.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217.7","","","","","","","41.5","","","","","","","","","","","","","","","","","",""
"2020-01-03","666","2214.4","","322.2","434.3","504.3","433","","","","","","","","","","","","","","","","","","","","","61.58","48.09","","","","","","286.32","","","308.14","171.8","174.74","","","","","","68","158.13","","38.65","11065.17","","","","12513.4","840.56","481.25","1868.3","9323.29","6837.52","3453.72","5806.56","52","24770",""
"2020-01-06","668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213","","","","","","","56.5","","","","","","","","","","","","","","","","","",""
"2020-01-07","666.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240.6","","","","","","","70.5","","","","","","","","","","","","","","","","","",""
"2020-01-08","679.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206","","","","","","","155","","","","","","","","","","","","","","","","","",""
"2020-01-09","657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","","","","","","","102","","","","","","","","","","","","","","","","","",""
"2020-01-10","659","1766.6","","258.3","380.1","395.6","360.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","285.19","","","304.42","83.3","170.18","","","","","","84.5","","","41.41","11810.74","92.13","34.9","32","12337.86","822.38","458.23","1917.91","9139.34","6750.93","3372.28","5787.09","70","24770",""
"2020-01-13","657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.8","","","","","","","34","","","","","","","","","","","","","","","","","",""
"2020-01-14","671.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233.5","","","","","","","97","","","","","","","","","","","","","","","","","",""
"2020-01-15","664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.9","","","","","","","63","","","","","","","","","","","","","","","","","",""
"2020-01-16","658.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.8","","","","","","","78","","","","","","","","","","","","","","","","","",""
"2020-01-17","669.5","1659.6","","247.6","414.8","290.4","338.5","","","","","","","","","","","","","","","","","","","","","63.44","49.54","","","","","","283.1","","","317.23","89.5","145.5","","","","","","63","154.93","","43.67","12363.99","","","","12373.93","809.65","438.13","1965.23","9160.92","6824.03","3341.37","5694.36","66","24770",""
"2020-01-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-01-20","670","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3","","","","","","","42","","","","","","","","","","","","","","","","","",""
"2020-01-21","671","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-01-22","673","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-01-23","649.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-01-24","","2228.7","","172.6","381.5","613.3","416.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","286.48","","","300.15","","54.43","","","","","","","","","42.59","12200.8","109.22","38.43","42","12352.59","816.93","439.65","1982.67","9113.34","6787.14","3349.52","5674.36","64","24770",""
"2020-01-31","","2150.7","","302.3","459.2","457.6","387.4","","","1104551.396","89478217.779","1103776.479","62352492.602","0.097","14800487.412","142955.595","3146033.474","774.82","9179204.291","1104551.396","86332184.305","","8950","18016750.95","53287934","","0","","","7813.32","927.5","898.31","2908.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-02-03","606.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-02-04","591","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.3","","","","","","","86","","","","","","","","","","","","","","","","","",""
"2020-02-05","578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-02-06","590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","","","","","","","34","","","","","","","","","","","","","","","","","",""
